,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value
49,4.799306787486985,4.585641186420797,4.6988356770302415,4.433781923417099,5.048250690135067,4.952210714930363,3.876285373786895,4.796726889003168,4.628391434650106,4.9606088278282,4.0988396479520075,3.791456175721852,4.993441721302889,4.449404323358017,3.5463320323866188,4.265752902369349,3.0192398520272,3.444744679750259,4.424633971906458,4.368563484154309,5.042678452271784,4.748940760343139,3.570367914398294,4.923050692978039,3.9075595391207485,4.251010471396409,4.212696747993702,4.265369120694173,3.0226384622407396,3.8244224835058733,3.5286830033876906,4.9929987700352845,4.984697059137375,4.995159099265052
50,4.388082332920695,4.748166024181067,5.247679304878562,4.0197467049871385,5.081749559159906,4.455513664871369,3.1022622326953515,4.652032242539224,4.982441497990594,4.985603739125872,3.949863207432973,4.076436208903997,4.979432195899854,4.422428954513624,4.28606132863251,3.747890672459658,2.6947987391985557,4.031028807423172,4.3170562867144895,3.7859909583350095,5.307573384628225,3.040067280733102,3.090681460723521,4.395163074925469,4.976350918218541,4.909206659256591,4.975024180777712,4.699053291866622,3.441462522461631,4.13472329536679,2.0788881464572766,2.6465522591299004,3.636344712383184,4.343788531228147
51,4.326272101437671,3.8700214238935855,4.206621069582784,3.526936925934707,4.304812939059745,4.268561811002175,2.6513982677167793,4.182382616606454,4.020345658901132,3.9646441454704093,3.4208581815004266,3.721031119817824,4.96596639123773,4.0070694040944135,3.3172481360375095,4.130308034855181,2.2047731313592136,3.3011688056384334,4.114690350680085,3.367459297831673,4.118766804535964,3.9919764760931136,3.452779863518496,3.9295965930400705,3.9793278487481447,3.9830181763554586,3.0319278363436863,3.9876297540878287,3.6367573677298797,3.4193510474551947,3.133067084550567,3.3704448648277285,3.686101254615018,4.705492692253947
52,3.941667395885629,4.128009027002342,3.9088163441247223,2.854914058972514,4.818055857293224,3.917437100408227,3.425986607543157,3.8202025532861628,3.9970303343710176,4.949227695803224,2.831584105879244,3.5899898181939087,3.0149020428777313,3.3667263964220786,4.095869015162692,2.9509400907123697,2.440971637873427,3.358557395644658,2.6113140224459817,4.537866047658655,5.0329918729501175,3.940993935448542,2.5329025476950053,4.458566316621584,3.629497469199169,3.4628477871360004,4.965478297835927,3.035728264019593,2.8038461846704767,4.993631927560239,2.628246716328741,3.99951292419837,4.987270232613619,2.1821726212750736
53,4.77292669422909,4.976654954170604,5.031634863398141,4.279552975714928,5.004877851601685,4.657480106793783,3.6816425811848634,4.832363712081913,4.938214484394407,4.989655848494423,4.389941599308266,4.132570602413222,4.99930348835456,4.365756618023495,3.777172247594661,4.638673935304271,2.81751812469646,3.4490876190598443,4.306466023859269,3.877488188102075,4.999004986218195,4.13662848955348,3.9886189550193274,4.81130823384683,4.42284852047294,4.955684217512687,4.4912122816880515,4.988929773917992,3.6307016620681716,4.028704133385198,2.0065690654103947,3.7185570847243268,3.7823749400454503,4.996160191921495
54,5.127501108420475,4.812377382433209,4.969996444736484,3.7434504447746373,5.028052097143689,4.87603873588826,3.4176447472140232,4.772470805559419,4.982373787836044,5.004859740454996,4.226164683251816,4.94985203698293,5.205519952477471,5.3031465229016845,4.003435671150932,4.997481586796338,3.0210335266092745,4.20881027182283,4.326217296721566,4.322535555480868,4.778505722041574,4.993215529316071,3.994716770114357,5.032006828101706,4.806758820708805,4.8305470414052,4.440935486928181,4.979640394314683,4.574466297060795,4.1501122558747205,3.429403512165448,3.7072639315641585,4.673930187705173,4.678521143959246
55,3.2625296412939133,3.4798466913243096,2.95357812445038,2.072945184500393,3.7683082679087714,3.4655419326597086,2.779345089509419,2.9884842823769366,3.066320790627994,3.986426930740502,2.638118408148047,3.342975048585476,3.1355286154313236,3.722954214192588,3.004469226416409,2.8395651432450304,1.4474853844406725,3.165918162941216,2.0298884663180328,4.980029847925841,4.98468614982699,3.986910954558557,2.5059286840051076,3.7081340753147867,2.9032015416031465,2.8433287192681944,3.589949642333552,2.5207515040246475,2.4794028480550896,3.998316778139127,3.9844832324955077,4.081143888774625,3.3291790811341078,2.7209885700971173
56,4.781105797445612,4.751723106951605,4.604495029763437,3.4284865509176474,5.086565474970394,4.822766480461355,3.315938853073797,4.536641134343455,4.931112682108325,5.1140961411599575,3.659483847853749,4.948790451907181,4.870571169270063,4.990489426825353,4.6799286724197176,4.02902359042321,2.882504180051166,4.985578040979332,3.8325956285015765,4.875318211041674,5.003107821445203,4.78505153139725,3.1205584468291128,4.979352841579069,4.900309218574417,4.517770656604077,4.992983589553016,4.416917026715377,4.301204952235911,4.653499377734806,3.6739262427519606,3.4966611024006284,4.60395573639259,3.7133392668969907
57,2.588869117311498,3.7514541698045027,2.7079898247517056,1.9898457238743876,3.415100744599826,3.078674011056523,2.5527157545260697,2.799503492183449,2.952315676281376,3.6589637583674977,2.274282747726031,2.670420579078976,3.234142347088647,2.0139850615781163,3.6413404020850626,2.0446972009591917,1.0348588641260403,2.5175550869728682,2.3233023970135838,4.986976001266478,4.962050680316741,2.546424742190066,2.9978607071646386,3.0719422791592716,2.6566482056383856,3.017626826644864,3.538389738372166,2.2563262624579803,2.077534475880975,4.972621342132596,2.4800599736455706,3.6231409765803635,1.0243100339218751,3.0650731461653256
58,3.848467754660016,4.098777099033447,4.009322024663144,3.029252028683191,3.7940787003418732,4.229286260465354,2.6874957591841664,3.9523246546254502,3.8525901327166236,3.9409756934975397,3.6107566406387654,3.8736165058914724,4.8221567031920225,4.967636439351666,3.12670553965575,4.0583096722205685,3.0190294048997357,3.3893653712447454,4.201374589365671,4.984253001214031,5.041690063531534,4.182084250974376,4.175984361009743,3.8859633950410895,3.6855579222761867,3.80243312494515,3.710515817476047,3.8031943888298954,3.989328690724529,3.3221506014575675,4.313891829763755,4.988234736896138,3.018949910834915,4.992119421012782
59,4.626643494387462,4.586549030415464,4.19682545639503,3.0359081273934225,4.774569277543386,4.706196817445417,2.8384461282929956,4.411216463506655,4.2660030715136426,4.640682924153483,3.7038735642806118,4.45883532537794,4.935740437367997,4.98982483143381,3.829660480587032,4.973989813760717,2.913313369257285,3.8976313749441522,4.422003634152751,4.0205578037668275,4.999198791233595,4.948152646867469,4.1358894111558575,4.428009304736209,4.51944557543429,4.287768362585766,3.8918869569806986,3.9077592865445605,4.460673254772446,4.971222446114872,4.983039331412543,4.9894074848779075,4.936433337889977,5.000440302780414
60,3.740985683124812,3.2380362862486805,3.8106888670874444,2.92382209962976,4.100315236213095,3.7403090989982526,2.872543226200644,3.405284371302495,3.458357837723765,3.972426273855042,3.4134605335689674,3.2961893332305685,3.86039139544594,4.983329355313187,1.9058741001744535,3.8339782108668428,2.2856732930506247,2.796857426193038,3.7262805624580784,3.4805435961855773,4.5487056893794415,3.7365240594116553,2.5742560702952315,3.841674836642059,3.337987814393737,3.2358249174542415,2.871324275329266,3.3491201169466938,2.028282310998859,2.691400841679272,4.978639255645102,4.002140816820386,4.9722662633398995,4.981045369789281
61,2.8562154436922422,2.4725949743951654,3.039549194215157,1.8250918670903329,2.8115172774981843,2.6263155476827844,1.2685770229950915,2.4887001048102158,2.5231415265260595,2.7523620222760163,2.819163151112015,2.961731595547967,3.06765104417912,4.963047564711939,1.1963227707315414,3.05454797071876,1.3307155052774915,2.9405747208749733,2.421087550838113,2.402071041165338,3.981105736922895,2.5667202422544375,1.515358389688196,2.5325727755429814,3.3848478781800804,2.750191010198082,2.408253246592816,2.8068090560468484,2.165507004742608,1.0148113561878243,3.9812415143903688,2.0167842659019084,2.9875621909061736,3.0028992333534594
62,4.435874237510154,3.8661372452248206,4.3308856815442125,2.8756557153855784,4.375024358864147,4.553945309902095,2.4418658742243533,4.244192510502125,4.018378051682469,4.252554159796036,3.0787393292156158,4.310591709818546,4.756222781874839,4.9896860700186725,3.81210817106416,4.1949496773686255,3.588565567076508,3.7313929775156516,4.490398522690518,4.9894729997562886,4.626863125307549,4.790742977122633,4.16039700716416,4.074725283350524,4.075409255835027,3.6007158279307925,3.8018470896691015,3.5840994881248625,4.979128470218636,4.177140533697733,4.987886496909632,4.995522650822804,4.99045945074792,4.192937077932475
63,4.35344189447996,4.241096121854909,4.381957086089057,3.668278050334471,4.180250470995195,4.098176970127871,3.5316044469493364,4.390193046505186,4.073537593972782,4.081069868436928,4.229234388502627,3.708103332370419,4.515718199721357,4.965222446174871,2.5663111673731804,4.971552950576516,2.6013900456703314,2.703888218369875,3.701385597713743,2.9713496995126474,5.129397950372035,4.463914463598659,4.023947132649018,4.651341372005289,4.005632913850332,4.198084474379572,3.9530061644474905,4.369777069360363,3.6851441085486725,2.0023485411685042,2.0231171751890384,4.978961274194851,4.005829119649457,4.999861350597215
64,4.588575912763613,3.5318503189102506,3.921838230433965,3.475820547430398,3.9043269973127073,3.8667460422858126,3.2189190217752652,4.147639970935585,3.6092505280463723,3.5877248264694326,3.8116796404863673,3.5644158640142036,4.016721230583197,4.771393572951248,1.972554609267647,4.9615848810093,2.2668624135247595,2.501288909632887,3.2073183858070786,2.012770395405181,3.998361355468912,4.965205012933324,3.348883912291275,4.529656230175638,3.7059891619747263,3.5813210683941663,3.1149949810985023,3.97384151875874,3.5744530819904696,1.0279625109738146,2.0069103720044077,4.458431335320423,4.98764916826464,4.002099284521431
65,2.3848843462309817,2.264136870574388,2.6306807409289714,2.5114550935994786,2.5363325248788207,2.6242819222009324,1.7219411106187006,2.8238787398869807,2.3203767746970887,2.3126750376585137,2.1245560772568077,1.791394096330708,2.5316477481997985,2.933000190666849,1.5084249475145846,2.5555886496066766,2.968387283180685,1.8417047484477653,2.857518929964431,2.0106131042536872,2.98331257449112,2.6314348807159975,2.376669424294628,2.3787927683512944,2.1637649084919803,2.0837029568241823,2.335832170048468,2.300796734802164,2.5532171259066363,1.0126463864676927,1.8245003935158979,3.9844227404078003,2.9978601419730007,3.1556285549951526
66,2.988465255408584,3.159838632939748,3.54671074433582,3.109618217332728,3.294373489905268,3.6657631358009213,2.451256463960269,3.329430117487694,3.4544464043955774,3.555267157947521,2.621457798293496,2.766079144246844,3.5480049025051024,3.125448158118439,2.7935793517773377,2.5636058496974408,3.9701443077192002,2.491031585048785,4.001949922224205,4.969903930989114,3.0065045051608617,3.187580890098925,3.469551469258316,2.997326179513815,2.0523932377899676,2.8008161032677377,3.0245780385417405,3.2191678862405557,3.008476571199929,3.563157650669742,3.2948771728568986,3.9288017552606287,2.957809585497415,3.986396941803117
67,3.536940866868116,2.88948522541407,3.1274477965205505,2.4410224257134963,3.8848131391439473,3.107428891822321,3.233327234921124,3.2702112665212257,2.7579186760240337,3.372682369162572,2.7146981124879996,2.6016076482454347,3.1480268695158267,3.613320890778296,2.034796375028724,3.714404357357453,1.0193751617416422,1.726412527242127,2.5119521194328107,2.0161524803108684,4.985502646812499,3.7812545901731194,2.5636438108511204,4.087233112915526,3.235291353963963,2.670506043181161,2.894938640148838,2.3662846302900027,2.0098049967636515,1.926402603203732,2.5220339562036775,4.9754668863668,4.965324996021962,3.9912152977915367
68,2.2900358993497782,2.5010329336541357,1.980189294920674,0.8374230666145347,2.3812699112457834,2.3557577271909507,2.012398937102835,1.8483982470822944,2.0445019866128558,2.8589021429096073,1.1667325614997117,2.255645119651759,2.1102715295399066,0.9989055839988656,3.17490574755478,1.307264954329256,1.0123257275948394,1.01782946315228,1.8428595701502735,4.97192659166146,2.7909487303303147,2.4531142822150405,2.9412051325159507,2.454744373251791,1.282324799089134,1.651303892200408,2.624074128263934,1.0657901885089187,1.9035580401165,4.9633665285848805,2.6771996069727937,2.992863584998532,1.900406160743614,1.0123171471703496
69,3.714314887146403,3.8748716713220954,3.8216451134584815,3.4426513286064826,4.015363573725215,4.439621544399469,1.564678888725882,4.110571242737301,4.110081655974937,4.179803671109328,2.5227520522650475,3.7155416090720443,3.6856695251060376,3.7685523159216845,4.204820182358069,2.5309512940264685,4.96151180185504,4.9651016638902785,3.9919414096547943,4.982793808314134,2.999757456579957,4.003012566913553,2.591419395353051,3.062735547199773,3.4976471067185946,3.3464811552011007,4.268212497380153,3.517586354490066,4.656537470006387,4.403718492936882,3.8006214549749844,3.3037300398128147,3.918562783302886,2.0249168024511666
70,4.0601949199754905,4.492975188983637,3.85274913735758,3.3518188228135464,4.207064945914352,4.537495522769169,2.293694664625223,4.263036979138468,4.213041938547624,4.056782706892267,3.2171168171078386,3.8371827124239943,5.182558520843019,3.605983061123393,4.283184886054393,3.7932192013828816,3.015573741567159,3.9785235726439474,4.955300867220601,4.01344653921675,4.004455332995938,3.7944544325870413,3.8816295725770775,3.645005703603415,4.187276101713682,4.1850064186702465,3.5301228147147414,3.741334886798988,4.046707804209883,4.973616097706618,3.9982667611028773,3.99010680642494,3.0133585100950855,4.9951347872296745
71,4.260169276523849,4.048071623358768,4.168973948107007,3.1058210819722594,4.4508073114564555,3.9439770574413386,2.36406983555331,4.138859108716134,4.044811809041187,4.0166230675135095,3.34575138932751,3.952277479852091,4.458983490310993,4.526227025590316,3.507476295464051,4.028715486233703,2.000668877280183,3.9988598863281486,3.705904375957075,2.628368224398394,4.851642938164337,3.6106608932175157,2.7475600389719754,3.994840248746259,4.943936635407802,4.184407133685047,3.8368986923762303,3.9032096936717515,3.7660212074933233,3.0034779529878057,2.71475093787447,3.0000119746215987,3.8784578879013965,3.9950991449573587
72,2.4765080981258145,2.9431013151611114,2.887617828819971,2.3488561298423813,3.2741301675367454,3.2711314081496745,1.7237890421472393,2.9318889943711364,3.205822303227744,3.4736032839418054,1.7017659519677546,2.7066821437699016,2.546930720935084,2.0079620555928366,3.50108451411567,2.082476616191342,3.955828467625046,3.0006307397644107,3.018664695453516,3.9995029781219094,2.00409558012627,2.892029874610546,2.672753260223485,2.411750764762439,2.032344849670366,2.514167726337787,3.094700889679544,2.6344975769706895,3.5340719629591497,4.963157563740523,2.5586046081328626,2.743299278491633,3.1142018189674983,2.273608777356717
73,1.341524293073398,1.8401338005904546,1.2138218035091042,1.1162102087228691,1.5179594698105143,1.713739721256305,0.885723686375175,1.5090712741294876,1.2266611013896074,1.5325957752571908,1.5624760752151896,1.2760995138804943,1.9267454023374793,2.3447732350668677,0.9114874038912013,1.6015039736082943,0.9871323984046011,1.608466669043954,1.7606786843263529,2.0142303365757317,2.9761821087162086,1.6405499151763385,1.4342542951934916,1.3696807303127616,1.6215618330766361,1.4628770318577557,1.4373216454919642,1.0887115370176421,1.0087764708775828,1.3001550743872543,2.9768356030690155,2.9895738619327035,1.0167555863163193,2.540331583077514
74,3.3827278066809843,3.518399428762127,2.8942002103155695,2.235366978428128,3.2913689442302925,3.4178184079062106,2.9891436615259908,3.0702202700634067,2.856193987631806,3.4578082639157994,2.6990244940076504,2.8692407893016725,3.7821378894847615,3.101847882315246,2.936256693205092,2.759381639942252,1.0318486471012036,1.9933905308031317,2.982699808636057,4.971621935051838,4.994658671563567,3.6074678541993164,3.424322688887927,3.73446543120125,2.6967002815859824,2.758976642773369,3.2210804020253545,2.2129962244450003,2.0087201270370962,3.453478201489175,3.6460913205809757,4.978723238334159,2.549739893382141,3.5726066554130744
75,4.200758460321516,3.7300767883897787,4.037612267425049,2.8494316959579895,3.859717422896252,4.4417026812076,1.9226871480318093,4.124207002981546,3.766955075013181,3.788139370625728,2.7785058465369605,3.9148109723857867,4.747680839666975,4.358508845022648,3.8098122298767985,3.7538060615246924,3.9948167027346746,3.423999809995909,4.979605499436342,4.993145294051744,3.885524197802068,4.373892350426475,4.3767320192507775,3.5006372323132404,3.6998868804561478,3.3434248250906844,3.4488437470515536,3.264201642674516,4.980504313106862,4.181630512193508,4.984543346944048,4.993050281722711,4.308518040987841,4.006562237093508
76,3.17844021110447,2.8309637570463315,3.776475574896492,3.340361275639611,3.4800790227037153,3.583310494579286,2.26940169037976,3.5930283913189713,3.4116290245917247,3.2122833057252365,2.8604929280883638,2.7324095189732973,3.7638020743606986,3.9629784135765305,2.077191372312261,3.481470292442567,3.9704947641705086,2.563089288953924,4.246095268122827,2.9030866638713433,3.1128121230487453,3.266340365080672,3.1915581199660745,3.0714205381397033,2.770854911806776,2.9682200235483647,2.5503164958482514,3.552192955265934,3.358416376261546,2.0121433415140193,2.9952133622364676,3.9998868367953313,3.9886685379969107,4.976685053249664
77,3.7113372982523183,3.175956519408114,4.035901012699956,2.815624321720001,3.2184250713276468,3.6411970237347115,2.6470636482899197,3.4897733753273577,3.2211283837068327,3.3115144461794945,3.001224469588436,2.8597048364110647,4.408246682256311,3.6608902349100965,2.425555789422288,3.377059896069072,2.998622707650686,1.0302211294147827,4.9662804301491335,4.9783016569041845,3.9910254137096364,3.1745090050449174,4.796843944758595,3.379669503324199,2.487435412038459,2.9276891018669757,2.654158481136822,3.026927049041109,2.9388058993717676,3.006213915036766,3.9905054718346538,5.000494537327406,3.2937732475527226,4.990106680383437
78,2.707238391925162,2.536485246849192,2.82685088096281,1.7609363605933026,3.0133631883416334,2.448387743141368,1.9007351337685097,2.742275474521963,2.4688697649520757,2.631099066066936,1.9744668638505314,2.501925209812401,2.842031153096603,2.708729067823166,2.4874368041874453,2.8065757471671104,1.0093177545471705,2.004182398891499,1.9682053076447346,2.006004440674084,3.969420985181818,2.541894141710306,2.441424176560555,2.8536713854838385,3.108984751210309,2.569493605365234,2.689529504965974,2.315218567228034,2.9706268592832528,2.0549971389645587,1.0097016542737478,2.8812423162154834,2.538553267704342,2.615156832315589
79,3.94063446281738,3.955843874578012,4.4966338859856725,3.8597320955683627,4.079616320678826,4.254941231058478,2.714047500191083,4.122238902027277,4.143402588011943,4.222794685037773,3.419494165522703,3.2243749062663882,4.3890763854832935,3.8650103850204633,3.16472521274882,3.1555594997407463,3.9758591579729425,2.839236637434675,4.965065070177349,4.982776327367649,3.9872198749129844,3.262738027269192,3.754083172443013,3.5835501461143786,3.1566113093565646,3.698497483400379,3.6888455907496467,3.9035030354688662,3.0197510096646445,3.7127606535814315,3.5994533594692943,4.007880449477539,3.5394447382615297,4.549053240437533
80,3.673485198803416,2.5425733415850154,4.094632780318905,3.288397597198966,3.2101075238913666,3.5039238998257933,2.1332647362160753,4.061132597410316,3.2755755542952167,2.7113843741656902,2.272963866604292,2.4703054466869085,3.6585629529705903,2.796127215129044,2.643475078704197,3.840045303986535,4.967414752888663,1.0269515462532002,4.973867447130175,2.0209668939253946,2.0031930880100313,3.4592237360028224,4.709329065251857,3.1105219458190714,2.592829280465368,2.620919928677372,2.6049755713568845,3.2017137137061846,4.973339143899382,1.9155190410301215,1.0184082469849969,4.979501507778156,4.98361570142798,4.000705023637009
81,4.160351521249127,3.192636935965467,4.3710913917079806,2.526127313748948,4.429270542832029,3.966798385773003,1.9022560799965187,3.805788554372708,4.034260637183669,4.135789712022074,2.3349526666396287,4.32343622506488,3.9903579468149335,4.091681083244869,4.114806192132194,3.436328444976967,3.0091376513453745,3.9901581336309464,3.4878247694114934,3.9783370126549955,3.325750792332482,3.8972203787842474,2.8759568855096203,3.6121785139285922,4.141260759087725,3.4436003632172505,3.554826494375889,3.649908947581242,4.965729128149495,4.3075046161426345,3.2816539180495927,2.0272646970707893,4.972427057284463,2.537324955889831
82,3.951796960458257,4.143834704640704,3.7691659694570085,3.308356286947676,4.417188315075654,3.989185551956485,2.8013816640698517,4.0266179559055235,3.9131646617883087,4.177770138988386,3.449180865939011,3.633798773889893,4.068075548945163,4.2349300212049,3.248657206343592,3.8697061130385944,2.0000140499649026,3.9843406081807466,3.0300664099664174,3.010210355687286,4.979564857596907,3.985630980176781,2.516534781442203,4.076830684161079,4.258213635003472,3.9848554823953024,3.8909239132233218,3.761201961288631,3.201038404621888,3.1584497609296105,2.64052332675691,3.6172335334968686,3.6487208221924488,3.8956862378216073
83,3.866447107643551,4.246180323514191,3.5507688865145783,3.320027752971814,4.429908185525534,4.599204377739658,2.455377006421268,4.200107980138732,3.9933152659370146,4.181431079638501,3.3068802835980473,3.9334713034043,4.717571568389483,4.8947941284335,3.610441730631589,3.9783687866080113,3.14523055414061,4.96236829207028,4.003185413918926,4.007187816510471,4.999963081304213,4.672037679486394,2.921154853823707,3.913681229438782,4.3009366030696246,3.8473881186153833,3.7350896581610837,3.610007949127443,4.0011237097583345,3.84147948332042,4.984775482628288,4.981998525662923,4.00051246846728,4.988288224169006
84,3.350676879690507,2.769851063306273,3.0316110897472326,2.045100954807152,3.1154670905306214,3.808453457032571,0.8658718434946058,3.241016543866332,3.168597439864213,3.013173148199067,1.8216735675326339,3.694401332595719,3.870068412886612,3.781608623152466,3.51315598758503,2.986018790801336,3.8141871304069728,3.9808044913523943,3.997406325589461,3.989533086438762,2.026158677967502,3.97551976631448,3.016052297569943,2.5069836055490415,3.1674018361456966,2.587301971945053,2.5204287770204705,2.7093813448457404,4.973328635953309,3.9619277270042916,4.978696602324134,3.118814442369532,3.991183994728996,2.733834368055192
85,3.45090521133346,3.2563085734212485,3.427728045560635,2.75728347518729,3.1601861928066435,3.6504069883979735,2.5492410001630845,3.418948280885709,3.1225460691552103,3.310450538074686,2.6737038526699317,2.854418511720358,3.898042332039443,3.3610826642338156,2.8071430667463346,2.8834541378962806,2.9561517804248396,2.001746785476572,3.982491710287684,4.971021978409436,3.9087621825622687,3.5988914743403195,3.937217384527169,3.3655680955368594,2.465827271850863,2.708411999462202,3.089959857582389,2.7213297730382466,3.0690123491649137,3.01022526164323,3.551756049667626,4.985607793313994,3.0776101805340867,3.7698436177301256
86,3.7404010795337816,4.085356725345445,4.367869358524153,4.1255475898952945,4.479629390809119,4.203205438517552,2.955142913680417,4.420662752761658,4.54424773792561,4.1235766308824395,3.3523898813840334,3.527539789739972,4.605983271977867,3.4997335494019968,3.810715274646289,3.7016494346003825,3.302523520192867,3.9685182089039595,3.9842090587013548,2.992229661195171,3.9029919626560936,3.4525870098360634,3.1416728880995977,3.934524791003622,4.024377759091354,4.2865848681737,3.7920969179919535,4.60252181647377,3.988734265492885,3.2673178671370064,1.0310682264238555,3.001852978603466,3.0014552681762394,4.97766756654703
87,2.954620336089449,3.242153684534717,3.4949591922136394,2.829162985967849,3.9587193697199705,3.1342585962671183,3.7997632646674147,3.1938264224568442,3.3395192583738913,3.916847819145368,2.783308757380739,2.67871589261213,3.06099529642481,2.8505542980824305,2.7229376008877595,2.8985535482369644,1.5014287568783342,1.9780961783781574,2.0291106899515388,3.969121720875235,4.984049844267061,3.2289463982324005,2.854047254320306,4.067566090218139,2.5167227820552296,3.0068431120590238,3.5411765418407355,3.120133915197166,2.039278859766131,2.999312284110926,1.0237819426641783,3.995485875639229,2.987404939096284,3.974741602259214
88,3.7072137301272097,3.51222001661991,3.4296861505724054,2.278298418287387,3.8077437092654725,3.875821659277063,1.983435245243047,3.610819411237509,3.203238877678827,3.5681830318031498,2.763049688171285,3.603500297843546,4.233084910535374,4.619572419430695,3.09440727210623,3.794125904234353,2.4790570767409896,3.4205168340602086,3.769807627907072,4.0096881187587545,4.979050094529329,4.106605652539304,3.4503439598275123,3.464594122465604,3.8845532170664296,3.174145204409976,3.217500121390078,2.787673253834167,3.9834679254318073,3.4681468013844645,4.974543771428802,4.991856033242007,4.000925399544247,4.1597710531885035
89,3.9769619714731914,3.414446819604039,3.5233134481931105,2.3383620436942865,4.047040372031032,3.7296749493572277,2.7796938465907077,3.5060055041723492,3.1651564321727994,4.104532353968365,2.4849255003717783,3.3233864808566143,3.168486659486968,3.7639575346913783,3.2934980378435177,2.907869834296915,2.2526063508984793,2.646000567540614,2.8424371961048895,4.981745067300854,4.9805067077659455,4.260569911605668,2.9778694285717244,3.996978218020983,3.1738721902899165,2.6592025516193463,4.01918606921821,2.2770054643937163,3.006356534238876,3.7771233502427606,3.993308918828652,4.986622532877178,4.974865870493454,2.024597372424825
90,3.1418873613034175,2.427702772843917,3.172320441513251,2.087436320156939,3.268424477649887,2.8422340554148073,1.8179752387445345,3.1485435209121855,2.799687625276032,2.828634165774612,1.7628613638915689,2.7741915710635423,2.790749239960175,2.7087286498234517,2.918030746711572,2.9530904130466147,2.323867745213137,2.2694208749401197,2.4576944439887405,2.004893848078003,2.9885314658017887,3.154639858552723,2.625385220139629,2.999346963069642,3.099883453342414,2.460958740134944,2.88720388028749,2.5002974285167534,3.9679623262501713,2.3415436884448373,1.0146680859062345,2.9953286762861726,3.982123434038634,2.0076123400902066
91,3.5867565697761075,2.8936847479118626,3.136707218161541,1.988492123765555,3.6452162496602902,3.468241372456344,2.102314128978065,3.158555344911273,2.9539284938025494,3.587893014846732,1.9817087991832154,3.1982352022298906,2.9858847051163075,3.2730100691776483,3.205959861126655,2.837944045685036,2.5681508854330355,2.640099809134366,2.992979560789359,3.995461385410317,3.459702928998361,3.9230651434120936,2.7689508661997024,3.348013422322543,2.9019862989997596,2.3885157053858936,3.2060104625289383,2.1469718126292316,3.3575408145850183,3.9874896746824375,3.9882308470548473,3.990479175662546,4.971761691724248,2.014885058957587
92,2.416004076992344,3.3156280443773993,2.9675578502767297,2.7786968469415796,3.143273570401941,2.797055597437049,3.0279903811473234,2.978934933041725,2.8930191019837177,3.037487984366461,2.9634088997542767,2.1107465874258367,3.4789541014235943,2.731425959964554,2.1205547832097067,2.870454430033354,1.129577512364774,1.7956669967995351,2.561185774605978,2.994471735542776,4.969616562606552,2.322138194133524,2.9791733887891323,3.2433331436881203,2.6152717928662517,3.144996025425197,2.8657717174365116,2.985688522606462,1.6335924222460132,2.0716892019370476,1.0160455054781294,3.991185886254145,1.021343255708755,4.974203663453372
93,3.0279680115275815,2.938321012703593,3.273483171995958,2.5815094492160924,3.962337891536649,3.1133518345368816,2.5175358506659498,3.155343261038515,3.183936865844007,3.5206637244962176,2.5104089031525216,2.7676871975994626,3.144820153445105,3.2589143504196163,2.547657355392929,3.2103031884645814,1.7475567874924933,2.774563566521043,2.6659358567078755,2.015523195245844,3.984896849832432,2.928343883796206,2.0128679896232047,3.347454119775185,3.315683908190025,3.0478295131768243,2.81998767167623,2.953850562768301,2.385446927565739,2.9829473751874076,2.290281982343886,2.9303682632640675,3.9811586978395432,3.981080364696208
94,2.328183687740009,2.4425173822673427,1.981896168746936,1.633410997341273,2.018740616389021,2.8464786340620503,1.4942398580458756,2.329577107579999,1.9085940927767626,2.1288737134189226,2.14521876336855,2.214610291177051,3.345450941390021,3.5170821933362992,1.56815701526974,2.5436774600271312,2.0723424212719563,1.9635943492661216,3.2738031642589496,3.9897252893509174,3.5880438280528955,3.1205545866645785,3.0878861704449756,2.2512303720062183,1.9390965940634837,1.8666678380283033,1.7871949923992507,1.664943627235882,2.296525007495448,2.013873815293243,4.969830124504927,4.979169711542904,2.012839066835094,3.9894508876590535
95,3.9039333217320156,3.777817330507717,3.0054857438116827,2.60649560168753,3.6073252615441502,4.223345728167878,2.7089610107265205,3.66127270130073,3.499283401355996,3.8271812400901637,2.507461005158682,3.6289639904203157,3.8989876569720825,2.951837885118102,3.921382049102273,3.390973577161524,3.1687081140044495,3.0372967321577704,3.623869260078229,4.991001623152885,3.0228530583735354,4.964696345742823,3.969401260661881,3.827649383492405,2.640138379614706,2.923317418694306,3.3427543956637082,2.762780145689775,4.064808287152404,4.977648533840791,3.99725659919879,4.984454406404013,4.000810064682804,3.0029014905902343
96,1.1584792773184098,1.3771674298539784,1.3562250437472654,1.7318726556290045,1.2172958296629544,1.7229468605119749,1.5984469203327865,1.6500110566172135,1.5070111182375059,1.1002943854806357,1.4165753591651444,0.9223026284236938,2.2425350521212652,1.1649290114009405,0.8804179032986423,1.931805128894965,1.9072132008578238,0.453388816317003,2.489583096154113,1.253985064885198,1.0279693326819783,1.6753125878280437,2.469336240780064,1.5231600299572734,0.6303304535543885,1.330352380366835,0.5946853533844072,1.6643614493444503,1.4787830519756209,0.997408203838886,1.0074227817336352,2.976926234830147,1.0044822999654865,3.963271813123743
